DATE,Lot Code,Film Manufacturer,PO,Machine,Master Roll 1,Master Roll 2,Weight,Tested By,Lane,Pressure1,Pressure2,Pressure3,Pressure4,Pressure5,Pressure6,PressureAverage,PressureMIN,PressureMAX
2026-01-06,20251004,Hong Kong,288958,Machine 2,170,168,2.0 OZ,YAZMIN P,8,1205.0,1018,969.0,,,,1064.0,969,1205
2026-01-06,20251004,Hong Kong,288958,Machine 2,170,168,2.0 OZ,YAZMIN P,11,914.0,1293,918.0,,,,1041.67,914,1293
2026-01-06,20251004,Hong Kong,288958,Machine 2,170,168,2.0 OZ,YAZMIN P,10,1070.0,982,1214.0,,,,1088.67,982,1214
2026-01-06,20251004,Hong Kong,288958,Machine 2,170,168,2.0 OZ,YAZMIN P,9,998.0,1017,1188.0,,,,1067.67,998,1188
2026-01-06,20251004,Hong Kong,288958,Machine 2,170,168,2.0 OZ,YAZMIN P,3,1206.0,1167,1353.0,,,,1242.0,1167,1353
2026-01-06,20251004,Hong Kong,288958,Machine 2,170,168,2.0 OZ,YAZMIN P,7,1321.0,1337,1218.0,,,,1292.0,1218,1337
2026-01-06,20251004,Hong Kong,288958,Machine 2,170,168,2.0 OZ,YAZMIN P,6,1322.0,1276,1366.0,,,,1321.33,1276,1366
2026-01-06,20251004,Hong Kong,288958,Machine 2,170,168,2.0 OZ,YAZMIN P,5,1157.0,544,1285.0,,,,995.33,544,1285
2026-01-06,20251004,Hong Kong,288958,Machine 2,170,168,2.0 OZ,YAZMIN P,4,1007.0,1111,1030.0,,,,1049.33,1007,1111
2026-01-06,20251004,Hong Kong,288958,Machine 2,170,168,2.0 OZ,YAZMIN P,1,729.0,729,729.0,,,,729.0,729,729
2026-01-06,20251004,Hong Kong,288958,Machine 2,170,168,2.0 OZ,YAZMIN P,12,1227.0,1227,1039.0,,,,1164.33,1039,1227
2026-01-06,20251004,Hong Kong,288958,Machine 2,170,168,2.0 OZ,YAZMIN P,6,1205.0,1126,612.0,,,,981.0,612,1205
2026-01-06,20251004,Hong Kong,288958,Machine 2,170,168,2.0 OZ,YAZMIN P,2,1276.0,647,1242.0,,,,1055.0,647,1276
2026-01-06,20251004,Hong Kong,288958,Machine 2,170,168,2.0 OZ,YAZMIN P,3,1144.0,1219,1124.0,,,,1162.33,1124,1219
2026-01-06,20251004,Hong Kong,288958,Machine 2,170,168,2.0 OZ,YAZMIN P,4,1088.0,1033,1056.0,,,,1059.0,1033,1088
2026-01-06,20251004,Hong Kong,288958,Machine 2,170,168,2.0 OZ,YAZMIN P,5,1161.0,1130,869.0,,,,1053.33,869,1161
2026-01-06,20251004,Hong Kong,288958,Machine 2,170,168,2.0 OZ,YAZMIN P,7,1413.0,1329,1124.0,,,,1288.67,1124,1413
2026-01-06,20251004,Hong Kong,288958,Machine 2,170,168,2.0 OZ,YAZMIN P,8,1251.0,1273,1356.0,,,,1293.33,1251,1356
2026-01-06,20251004,Hong Kong,288958,Machine 2,170,168,2.0 OZ,YAZMIN P,9,1305.0,1276,937.0,,,,1172.67,937,1305
2026-01-06,20251004,Hong Kong,288958,Machine 2,170,168,2.0 OZ,YAZMIN P,10,937.0,1140,1401.0,,,,1159.33,937,1401
2026-01-06,20251004,Hong Kong,288958,Machine 2,170,168,2.0 OZ,YAZMIN P,11,1387.0,982,1430.0,,,,1266.33,982,1430
2026-01-06,20251004,Hong Kong,288958,Machine 2,170,168,2.0 OZ,YAZMIN P,1,694.0,504,,,,,599.0,504,694
2026-01-06,20251004,Hong Kong,288958,Machine 2,170,168,2.0 OZ,YAZMIN P,2,871.0,1194,973.0,,,,1012.67,871,1194
2026-01-06,20251004,Hong Kong,288958,Machine 1,170,168,2.0 OZ,YAZMIN P,2,1136.0,1233,1143.0,,,,1170.67,1136,1233
2026-01-06,20251004,Hong Kong,288958,Machine 1,170,168,2.0 OZ,YAZMIN P,12,1028.0,1097,1187.0,,,,1104.0,1028,1187
2026-01-06,20251004,Hong Kong,288958,Machine 1,170,168,2.0 OZ,YAZMIN P,11,1334.0,1044,937.0,,,,1105.0,937,1334
2026-01-06,20251004,Hong Kong,288958,Machine 1,170,168,2.0 OZ,YAZMIN P,2,1331.0,1331,1330.0,,,,1330.67,1330,1331
2026-01-06,20251004,Hong Kong,288958,Machine 1,170,168,2.0 OZ,YAZMIN P,3,977.0,1301,625.0,,,,967.67,625,1301
2026-01-06,20251004,Hong Kong,288958,Machine 1,170,168,2.0 OZ,YAZMIN P,4,520.0,1097,974.0,,,,863.67,520,1097
2026-01-06,20251004,Hong Kong,288958,Machine 1,170,168,2.0 OZ,YAZMIN P,5,1190.0,1226,1082.0,,,,1166.0,1082,1226
2026-01-06,20251004,Hong Kong,288958,Machine 1,170,168,2.0 OZ,YAZMIN P,6,1295.0,1093,650.0,,,,1012.67,650,1295
2026-01-06,20251004,Hong Kong,288958,Machine 1,170,168,2.0 OZ,YAZMIN P,7,1268.0,1134,1384.0,,,,1262.0,1134,1384
2026-01-06,20251004,Hong Kong,288958,Machine 1,170,168,2.0 OZ,YAZMIN P,8,1099.0,1016,832.0,,,,982.33,832,1099
2026-01-06,20251004,Hong Kong,288958,Machine 1,170,168,2.0 OZ,YAZMIN P,9,1199.0,1139,1180.0,,,,1172.67,1139,1199
2026-01-06,20251004,Hong Kong,288958,Machine 1,170,168,2.0 OZ,YAZMIN P,10,1165.0,998,793.0,,,,985.33,793,1165
2026-01-06,20251004,Hong Kong,288958,Machine 1,170,168,2.0 OZ,YAZMIN P,11,1330.0,920,1042.0,,,,1097.33,920,1330
2026-01-06,20251004,Hong Kong,288958,Machine 1,170,168,2.0 OZ,YAZMIN P,12,1297.0,1176,1234.0,,,,1235.67,1176,1297
2026-01-06,20251004,Hong Kong,288958,Machine 1,170,168,2.0 OZ,YAZMIN P,1,982.0,433,552.0,,,,655.67,433,982
2026-01-06,20251004,Hong Kong,288958,Machine 1,170,168,2.0 OZ,YAZMIN P,1,832.0,414,423.0,,,,556.33,414,832
2026-01-06,20251004,Hong Kong,288958,Machine 1,170,168,2.0 OZ,YAZMIN P,3,1242.0,1065,1298.0,,,,1201.67,1065,1298
2026-01-06,20251004,Hong Kong,288958,Machine 1,170,168,2.0 OZ,YAZMIN P,4,1298.0,934,1182.0,,,,1138.0,934,1298
2026-01-06,20251004,Hong Kong,288958,Machine 1,170,168,2.0 OZ,YAZMIN P,5,1047.0,1124,1144.0,,,,1105.0,1047,1144
2026-01-06,20251004,Hong Kong,288958,Machine 1,170,168,2.0 OZ,YAZMIN P,6,1247.0,1156,1210.0,,,,1204.33,1156,1247
2026-01-06,20251004,Hong Kong,288958,Machine 1,170,168,2.0 OZ,YAZMIN P,7,1112.0,1029,1263.0,,,,1134.67,1029,1263
2026-01-06,20251004,Hong Kong,288958,Machine 1,170,168,2.0 OZ,YAZMIN P,8,1068.0,1093,1164.0,,,,1108.33,1068,1164
2026-01-06,20251004,Hong Kong,288958,Machine 1,170,168,2.0 OZ,YAZMIN P,9,1060.0,1296,1220.0,,,,1192.0,1060,1296
2026-01-06,20251004,Hong Kong,288958,Machine 1,170,168,2.0 OZ,YAZMIN P,10,1030.0,1204,1071.0,,,,1101.67,1030,1204
2026-01-06,20251004,Hong Kong,288958,Machine 2,170,168,2.0 OZ,YAZMIN P,12,1286.0,1341,1161.0,,,,1262.67,1161,1341
2026-01-06,20251005,Hong Kong,288959,Machine 1,70,72,2.0 OZ,YAZMIN P,1,759.0,558,486.0,,,,601.0,486,759
2026-01-06,20251005,Hong Kong,288959,Machine 1,70,72,2.0 OZ,YAZMIN P,2,1232.0,904,1400.0,,,,1178.67,904,1400
2026-01-06,20251005,Hong Kong,288959,Machine 2,70,72,2.0 OZ,YAZMIN P,2,661.0,922,1383.0,,,,988.67,661,1383
2026-01-06,20251005,Hong Kong,288959,Machine 2,70,72,2.0 OZ,YAZMIN P,4,1337.0,987,1194.0,,,,1172.67,987,1337
2026-01-06,20251005,Hong Kong,288959,Machine 2,70,72,2.0 OZ,YAZMIN P,5,1329.0,1161,929.0,,,,1139.67,929,1329
2026-01-06,20251005,Hong Kong,288959,Machine 2,70,72,2.0 OZ,YAZMIN P,6,1089.0,1270,1173.0,,,,1177.33,1089,1270
2026-01-06,20251005,Hong Kong,288959,Machine 2,70,72,2.0 OZ,YAZMIN P,7,1231.0,1293,1123.0,,,,1215.67,1123,1293
2026-01-06,20251005,Hong Kong,288959,Machine 2,70,72,2.0 OZ,YAZMIN P,8,1080.0,1018,745.0,,,,947.67,745,1080
2026-01-06,20251005,Hong Kong,288959,Machine 2,70,72,2.0 OZ,YAZMIN P,9,1245.0,1171,1189.0,,,,1201.67,1171,1245
2026-01-06,20251005,Hong Kong,288959,Machine 2,70,72,2.0 OZ,YAZMIN P,10,1292.0,953,1140.0,,,,1128.33,953,1292
2026-01-06,20251005,Hong Kong,288959,Machine 2,70,72,2.0 OZ,YAZMIN P,11,1140.0,1075,874.0,,,,1029.67,874,1140
2026-01-06,20251005,Hong Kong,288959,Machine 2,70,72,2.0 OZ,YAZMIN P,12,874.0,953,1181.0,,,,1002.67,874,1181
2026-01-06,20251005,Hong Kong,288959,Machine 2,70,72,2.0 OZ,YAZMIN P,2,1337.0,1325,991.0,,,,1217.67,991,1337
2026-01-06,20251005,Hong Kong,288959,Machine 2,70,72,2.0 OZ,YAZMIN P,3,1194.0,1166,1440.0,,,,1266.67,1166,1440
2026-01-06,20251005,Hong Kong,288959,Machine 2,70,72,2.0 OZ,YAZMIN P,4,1079.0,972,1168.0,,,,1073.0,972,1168
2026-01-06,20251005,Hong Kong,288959,Machine 2,70,72,2.0 OZ,YAZMIN P,5,893.0,1082,1368.0,,,,1114.33,893,1368
2026-01-06,20251005,Hong Kong,288959,Machine 2,70,72,2.0 OZ,YAZMIN P,6,1128.0,1365,1033.0,,,,1175.33,1033,1365
2026-01-06,20251005,Hong Kong,288959,Machine 2,70,72,2.0 OZ,YAZMIN P,7,1452.0,1443,1280.0,,,,1391.67,1280,1452
2026-01-06,20251005,Hong Kong,288959,Machine 2,70,72,2.0 OZ,YAZMIN P,8,1093.0,874,1310.0,,,,1092.33,874,1310
2026-01-06,20251005,Hong Kong,288959,Machine 2,70,72,2.0 OZ,YAZMIN P,9,1371.0,1060,1290.0,,,,1240.33,1060,1371
2026-01-06,20251005,Hong Kong,288959,Machine 2,70,72,2.0 OZ,YAZMIN P,10,1045.0,777,1229.0,,,,1017.0,777,1229
2026-01-06,20251005,Hong Kong,288959,Machine 2,70,72,2.0 OZ,YAZMIN P,11,1005.0,1007,1312.0,,,,1108.0,1005,1312
2026-01-06,20251005,Hong Kong,288959,Machine 2,70,72,2.0 OZ,YAZMIN P,12,1242.0,1070,977.0,,,,1096.33,977,1242
2026-01-06,20251005,Hong Kong,288959,Machine 1,70,72,2.0 OZ,YAZMIN P,3,1015.0,1464,1336.0,,,,1271.67,1015,1464
2026-01-06,20251005,Hong Kong,288959,Machine 2,70,72,2.0 OZ,YAZMIN P,3,1028.0,1363,1240.0,,,,1210.33,1028,1363
2026-01-06,20251005,Hong Kong,288959,Machine 2,70,72,2.0 OZ,YAZMIN P,1,857.0,1291,678.0,,,,942.0,678,1291
2026-01-06,20251005,Hong Kong,288959,Machine 2,70,72,2.0 OZ,YAZMIN P,1,972.0,724,500.0,,,,732.0,500,972
2026-01-06,20251005,Hong Kong,288959,Machine 1,70,72,2.0 OZ,YAZMIN P,2,924.0,983,1414.0,,,,1107.0,924,1414
2026-01-06,20251005,Hong Kong,288959,Machine 1,70,72,2.0 OZ,YAZMIN P,12,613.0,1113,1131.0,,,,952.33,613,1131
2026-01-06,20251005,Hong Kong,288959,Machine 1,70,72,2.0 OZ,YAZMIN P,5,481.0,1112,1297.0,,,,963.33,481,1297
2026-01-06,20251005,Hong Kong,288959,Machine 1,70,72,2.0 OZ,YAZMIN P,6,1404.0,1042,1025.0,,,,1157.0,1025,1404
2026-01-06,20251005,Hong Kong,288959,Machine 1,70,72,2.0 OZ,YAZMIN P,7,1318.0,1232,1324.0,,,,1291.33,1232,1324
2026-01-06,20251005,Hong Kong,288959,Machine 1,70,72,2.0 OZ,YAZMIN P,8,1226.0,1299,1299.0,,,,1274.67,1226,1299
2026-01-06,20251005,Hong Kong,288959,Machine 1,70,72,2.0 OZ,YAZMIN P,9,1381.0,1379,1316.0,,,,1358.67,1316,1381
2026-01-06,20251005,Hong Kong,288959,Machine 1,70,72,2.0 OZ,YAZMIN P,10,698.0,1018,1194.0,,,,970.0,698,1194
2026-01-06,20251005,Hong Kong,288959,Machine 1,70,72,2.0 OZ,YAZMIN P,11,1210.0,1338,1218.0,,,,1255.33,1210,1338
2026-01-06,20251005,Hong Kong,288959,Machine 1,70,72,2.0 OZ,YAZMIN P,12,1372.0,887,525.0,,,,928.0,525,1372
2026-01-06,20251005,Hong Kong,288959,Machine 1,70,72,2.0 OZ,YAZMIN P,1,436.0,416,416.0,,,,422.67,416,436
2026-01-06,20251005,Hong Kong,288959,Machine 1,70,72,2.0 OZ,YAZMIN P,4,1336.0,985,964.0,,,,1095.0,964,1336
2026-01-06,20251005,Hong Kong,288959,Machine 1,70,72,2.0 OZ,YAZMIN P,3,1143.0,1288,1341.0,,,,1257.33,1143,1341
2026-01-06,20251005,Hong Kong,288959,Machine 1,70,72,2.0 OZ,YAZMIN P,4,439.0,989,865.0,,,,764.33,439,989
2026-01-06,20251005,Hong Kong,288959,Machine 1,70,72,2.0 OZ,YAZMIN P,5,1126.0,1319,1125.0,,,,1190.0,1125,1319
2026-01-06,20251005,Hong Kong,288959,Machine 1,70,72,2.0 OZ,YAZMIN P,6,534.0,1104,1141.0,,,,926.33,534,1141
2026-01-06,20251005,Hong Kong,288959,Machine 1,70,72,2.0 OZ,YAZMIN P,7,1395.0,1060,1172.0,,,,1209.0,1060,1395
2026-01-06,20251005,Hong Kong,288959,Machine 1,70,72,2.0 OZ,YAZMIN P,8,810.0,968,1153.0,,,,977.0,810,1153
2026-01-06,20251005,Hong Kong,288959,Machine 1,70,72,2.0 OZ,YAZMIN P,9,1206.0,1326,1114.0,,,,1215.33,1114,1326
2026-01-06,20251005,Hong Kong,288959,Machine 1,70,72,2.0 OZ,YAZMIN P,10,114.0,598,1119.0,,,,610.33,114,1119
2026-01-06,20251005,Hong Kong,288959,Machine 1,70,72,2.0 OZ,YAZMIN P,11,1334.0,1110,1336.0,,,,1260.0,1110,1336
2026-01-05,20251003,Hong Kong,288957,Machine 2,212,211,2.0 OZ,YAZMIN P,6,1246.0,1423,1355.0,,,,1341.33,1246,1423
2026-01-05,20251003,Hong Kong,288957,Machine 2,212,211,2.0 OZ,YAZMIN P,10,769.0,1391,1016.0,,,,1058.67,769,1391
2026-01-05,20251003,Hong Kong,288957,Machine 2,212,211,2.0 OZ,YAZMIN P,9,1475.0,1441,769.0,,,,1228.33,769,1475
2026-01-05,20251003,Hong Kong,288957,Machine 2,212,211,2.0 OZ,YAZMIN P,8,1355.0,958,1485.0,,,,1266.0,958,1485
2026-01-05,20251003,Hong Kong,288957,Machine 2,212,211,2.0 OZ,YAZMIN P,7,1355.0,1355,1355.0,,,,1355.0,1355,1355
2026-01-05,20251003,Hong Kong,288957,Machine 2,212,211,2.0 OZ,YAZMIN P,2,1130.0,1130,1130.0,,,,1130.0,1130,1130
2026-01-05,20251003,Hong Kong,288957,Machine 2,212,211,2.0 OZ,YAZMIN P,5,1073.0,1429,1370.0,,,,1290.67,1073,1429
2026-01-05,20251003,Hong Kong,288957,Machine 2,212,211,2.0 OZ,YAZMIN P,4,1439.0,1352,1283.0,,,,1358.0,1283,1439
2026-01-05,20251003,Hong Kong,288957,Machine 2,212,211,2.0 OZ,YAZMIN P,3,1433.0,1451,1326.0,,,,1403.33,1326,1451
2026-01-05,20251003,Hong Kong,288957,Machine 2,212,211,2.0 OZ,YAZMIN P,12,461.0,1416,1340.0,,,,1072.33,461,1416
2026-01-05,20251003,Hong Kong,288957,Machine 2,212,211,2.0 OZ,YAZMIN P,11,772.0,671,1346.0,,,,929.67,671,1346
2026-01-05,20251003,Hong Kong,288957,Machine 2,212,211,2.0 OZ,YAZMIN P,5,1031.0,913,1425.0,,,,1123.0,913,1425
2026-01-05,20251003,Hong Kong,288957,Machine 2,212,211,2.0 OZ,YAZMIN P,2,835.0,835,1323.0,,,,997.67,835,1323
2026-01-05,20251003,Hong Kong,288957,Machine 2,212,211,2.0 OZ,YAZMIN P,3,1469.0,1333,988.0,,,,1263.33,988,1469
2026-01-05,20251003,Hong Kong,288957,Machine 2,212,211,2.0 OZ,YAZMIN P,4,1374.0,1072,1031.0,,,,1159.0,1031,1374
2026-01-05,20251003,Hong Kong,288957,Machine 1,205,206,2.0 OZ,YAZMIN P,12,1174.0,1443,1355.0,,,,1324.0,1174,1443
2026-01-05,20251003,Hong Kong,288957,Machine 2,212,211,2.0 OZ,YAZMIN P,6,1425.0,1008,1037.0,,,,1156.67,1008,1425
2026-01-05,20251003,Hong Kong,288957,Machine 2,212,211,2.0 OZ,YAZMIN P,7,1037.0,884,884.0,,,,935.0,884,1037
2026-01-05,20251003,Hong Kong,288957,Machine 2,212,211,2.0 OZ,YAZMIN P,8,1440.0,707,1328.0,,,,1158.33,707,1440
2026-01-05,20251003,Hong Kong,288957,Machine 2,212,211,2.0 OZ,YAZMIN P,9,1465.0,685,1378.0,,,,1176.0,685,1465
2026-01-05,20251003,Hong Kong,288957,Machine 2,212,211,2.0 OZ,YAZMIN P,10,1376.0,1376,1250.0,,,,1334.0,1250,1376
2026-01-05,20251003,Hong Kong,288957,Machine 2,212,211,2.0 OZ,YAZMIN P,11,1250.0,1250,1071.0,,,,1190.33,1071,1250
2026-01-05,20251003,Hong Kong,288957,Machine 2,212,211,2.0 OZ,YAZMIN P,1,1401.0,1401,1130.0,,,,1310.67,1130,1401
2026-01-05,20251003,Hong Kong,288957,Machine 1,208,209,2.0 OZ,YAZMIN P,1,1338.0,1338,1338.0,,,,1338.0,1338,1338
2026-01-05,20251003,Hong Kong,288957,Machine 1,205,206,2.0 OZ,YAZMIN P,11,1311.0,1074,1287.0,,,,1224.0,1074,1311
2026-01-05,20251003,Hong Kong,288957,Machine 1,205,206,2.0 OZ,YAZMIN P,10,1261.0,988,1120.0,,,,1123.0,988,1261
2026-01-05,20251003,Hong Kong,288957,Machine 1,205,206,2.0 OZ,YAZMIN P,1,1340.0,1415,1128.0,,,,1294.33,1128,1415
2026-01-05,20251003,Hong Kong,288957,Machine 1,205,206,2.0 OZ,YAZMIN P,2,1245.0,1178,1178.0,,,,1200.33,1178,1245
2026-01-05,20251003,Hong Kong,288957,Machine 1,205,206,2.0 OZ,YAZMIN P,3,1399.0,1303,1211.0,,,,1304.33,1211,1399
2026-01-05,20251003,Hong Kong,288957,Machine 1,205,206,2.0 OZ,YAZMIN P,4,1217.0,1188,919.0,,,,1108.0,919,1217
2026-01-05,20251003,Hong Kong,288957,Machine 1,205,206,2.0 OZ,YAZMIN P,5,1300.0,1336,1431.0,,,,1355.67,1300,1431
2026-01-05,20251003,Hong Kong,288957,Machine 1,205,206,2.0 OZ,YAZMIN P,6,1397.0,1439,1404.0,,,,1413.33,1397,1439
2026-01-05,20251003,Hong Kong,288957,Machine 1,205,206,2.0 OZ,YAZMIN P,7,1344.0,1288,1294.0,,,,1308.67,1288,1344
2026-01-05,20251003,Hong Kong,288957,Machine 1,205,206,2.0 OZ,YAZMIN P,8,966.0,1282,1076.0,,,,1108.0,966,1282
2026-01-05,20251003,Hong Kong,288957,Machine 1,205,206,2.0 OZ,YAZMIN P,9,1076.0,1070,1070.0,,,,1072.0,1070,1076
2026-01-05,20251003,Hong Kong,288957,Machine 1,205,206,2.0 OZ,YAZMIN P,10,1070.0,634,779.0,,,,827.67,634,1070
2026-01-05,20251003,Hong Kong,288957,Machine 1,205,206,2.0 OZ,YAZMIN P,11,1300.0,1350,1205.0,,,,1285.0,1205,1350
2026-01-05,20251003,Hong Kong,288957,Machine 1,205,206,2.0 OZ,YAZMIN P,12,1132.0,1147,1364.0,,,,1214.33,1132,1364
2026-01-05,20251003,Hong Kong,288957,Machine 1,205,206,2.0 OZ,YAZMIN P,1,1304.0,641,1184.0,,,,1043.0,641,1304
2026-01-05,20251003,Hong Kong,288957,Machine 1,205,206,2.0 OZ,YAZMIN P,2,1142.0,1232,1316.0,,,,1230.0,1142,1316
2026-01-05,20251003,Hong Kong,288957,Machine 1,205,206,2.0 OZ,YAZMIN P,3,830.0,1365,1172.0,,,,1122.33,830,1365
2026-01-05,20251003,Hong Kong,288957,Machine 1,205,206,2.0 OZ,YAZMIN P,4,942.0,1124,1253.0,,,,1106.33,942,1253
2026-01-05,20251003,Hong Kong,288957,Machine 1,205,206,2.0 OZ,YAZMIN P,5,1343.0,1472,1216.0,,,,1343.67,1216,1472
2026-01-05,20251003,Hong Kong,288957,Machine 1,205,206,2.0 OZ,YAZMIN P,6,1444.0,1250,1416.0,,,,1370.0,1250,1444
2026-01-05,20251003,Hong Kong,288957,Machine 1,205,206,2.0 OZ,YAZMIN P,7,506.0,502,1336.0,,,,781.33,502,1336
2026-01-05,20251003,Hong Kong,288957,Machine 1,205,206,2.0 OZ,YAZMIN P,8,1336.0,1275,1437.0,,,,1349.33,1275,1437
2026-01-05,20251003,Hong Kong,288957,Machine 1,205,206,2.0 OZ,YAZMIN P,9,852.0,470,1367.0,,,,896.33,470,1367
2026-01-05,20251003,Hong Kong,288957,Machine 2,212,211,2.0 OZ,YAZMIN P,12,1372.0,1278,857.0,,,,1169.0,857,1372
2026-01-05,20251003,Hong Kong,288957,Machine 2,212,211,2.0 OZ,YAZMIN P,1,1099.0,1099,835.0,,,,1011.0,835,1099
2026-01-05,20251003,Hong Kong,288957,Machine 1,208,209,2.0 OZ,YAZMIN P,2,1444.0,1410,967.0,,,,1273.67,967,1444
2026-01-05,20251003,Hong Kong,288957,Machine 2,207,210,2.0 OZ,YAZMIN P,1,1475.0,1416,1012.0,,,,1301.0,1012,1475
2026-01-05,20251003,Hong Kong,288957,Machine 2,207,210,2.0 OZ,YAZMIN P,3,1361.0,890,1452.0,,,,1234.33,890,1452
2026-01-05,20251003,Hong Kong,288957,Machine 2,207,210,2.0 OZ,YAZMIN P,4,1439.0,820,504.0,,,,921.0,504,1439
2026-01-05,20251003,Hong Kong,288957,Machine 2,207,210,2.0 OZ,YAZMIN P,5,1316.0,995,726.0,,,,1012.33,726,1316
2026-01-05,20251003,Hong Kong,288957,Machine 2,207,210,2.0 OZ,YAZMIN P,6,726.0,1448,511.0,,,,895.0,511,1448
2026-01-05,20251003,Hong Kong,288957,Machine 2,207,210,2.0 OZ,YAZMIN P,7,1472.0,1472,487.0,,,,1143.67,487,1472
2026-01-05,20251003,Hong Kong,288957,Machine 2,207,210,2.0 OZ,YAZMIN P,8,875.0,509,687.0,,,,690.33,509,875
2026-01-05,20251003,Hong Kong,288957,Machine 2,207,210,2.0 OZ,YAZMIN P,9,687.0,1152,1138.0,,,,992.33,687,1152
2026-01-05,20251003,Hong Kong,288957,Machine 2,207,210,2.0 OZ,YAZMIN P,10,527.0,1483,1449.0,,,,1153.0,527,1483
2026-01-05,20251003,Hong Kong,288957,Machine 2,207,210,2.0 OZ,YAZMIN P,11,1264.0,1423,1456.0,,,,1381.0,1264,1456
2026-01-05,20251003,Hong Kong,288957,Machine 2,207,210,2.0 OZ,YAZMIN P,12,1434.0,1383,1388.0,,,,1401.67,1383,1434
2026-01-05,20251003,Hong Kong,288957,Machine 2,207,210,2.0 OZ,YAZMIN P,1,1447.0,1219,1219.0,,,,1295.0,1219,1447
2026-01-05,20251003,Hong Kong,288957,Machine 2,207,210,2.0 OZ,YAZMIN P,2,639.0,1279,1393.0,,,,1103.67,639,1393
2026-01-05,20251003,Hong Kong,288957,Machine 2,207,210,2.0 OZ,YAZMIN P,3,1240.0,810,406.0,,,,818.67,406,1240
2026-01-05,20251003,Hong Kong,288957,Machine 2,207,210,2.0 OZ,YAZMIN P,4,406.0,664,1493.0,,,,854.33,406,1493
2026-01-05,20251003,Hong Kong,288957,Machine 2,207,210,2.0 OZ,YAZMIN P,5,1113.0,911,990.0,,,,1004.67,911,1113
2026-01-05,20251003,Hong Kong,288957,Machine 2,207,210,2.0 OZ,YAZMIN P,6,990.0,1466,1479.0,,,,1311.67,990,1479
2026-01-05,20251003,Hong Kong,288957,Machine 2,207,210,2.0 OZ,YAZMIN P,7,1124.0,1220,1467.0,,,,1270.33,1124,1467
2026-01-05,20251003,Hong Kong,288957,Machine 2,207,210,2.0 OZ,YAZMIN P,8,1467.0,774,997.0,,,,1079.33,774,1467
2026-01-05,20251003,Hong Kong,288957,Machine 2,207,210,2.0 OZ,YAZMIN P,9,645.0,515,515.0,,,,558.33,515,645
2026-01-05,20251003,Hong Kong,288957,Machine 2,207,210,2.0 OZ,YAZMIN P,10,1186.0,980,980.0,,,,1048.67,980,1186
2026-01-05,20251003,Hong Kong,288957,Machine 2,207,210,2.0 OZ,YAZMIN P,11,1418.0,1095,1095.0,,,,1202.67,1095,1418
2026-01-05,20251003,Hong Kong,288957,Machine 2,207,210,2.0 OZ,YAZMIN P,2,1489.0,1456,1404.0,,,,1449.67,1404,1489
2026-01-05,20251003,Hong Kong,288957,Machine 2,207,210,2.0 OZ,YAZMIN P,12,1129.0,1335,1466.0,,,,1310.0,1129,1466
2026-01-05,20251003,Hong Kong,288957,Machine 1,208,209,2.0 OZ,YAZMIN P,12,1329.0,1329,1416.0,,,,1358.0,1329,1416
2026-01-05,20251003,Hong Kong,288957,Machine 1,208,209,2.0 OZ,YAZMIN P,3,993.0,1395,800.0,,,,1062.67,800,1395
2026-01-05,20251003,Hong Kong,288957,Machine 1,208,209,2.0 OZ,YAZMIN P,11,1240.0,1462,1329.0,,,,1343.67,1240,1462
2026-01-05,20251003,Hong Kong,288957,Machine 1,208,209,2.0 OZ,YAZMIN P,4,778.0,1126,1433.0,,,,1112.33,778,1433
2026-01-05,20251003,Hong Kong,288957,Machine 1,208,209,2.0 OZ,YAZMIN P,5,1427.0,896,1442.0,,,,1255.0,896,1442
2026-01-05,20251003,Hong Kong,288957,Machine 1,208,209,2.0 OZ,YAZMIN P,6,1442.0,1442,881.0,,,,1255.0,881,1442
2026-01-05,20251003,Hong Kong,288957,Machine 1,208,209,2.0 OZ,YAZMIN P,7,1479.0,1427,1427.0,,,,1444.33,1427,1479
2026-01-05,20251003,Hong Kong,288957,Machine 1,208,209,2.0 OZ,YAZMIN P,8,1427.0,1438,1438.0,,,,1434.33,1427,1438
2026-01-05,20251003,Hong Kong,288957,Machine 1,208,209,2.0 OZ,YAZMIN P,10,1329.0,542,1296.0,,,,1055.67,542,1329
2026-01-05,20251003,Hong Kong,288957,Machine 1,208,209,2.0 OZ,YAZMIN P,11,1246.0,740,1401.0,,,,1129.0,740,1401
2026-01-05,20251003,Hong Kong,288957,Machine 1,208,209,2.0 OZ,YAZMIN P,12,1401.0,1401,1401.0,,,,1401.0,1401,1401
2026-01-05,20251003,Hong Kong,288957,Machine 1,208,209,2.0 OZ,YAZMIN P,9,1438.0,996,1400.0,,,,1278.0,996,1438
2026-01-05,20251003,Hong Kong,288957,Machine 1,208,209,2.0 OZ,YAZMIN P,1,1137.0,1137,1137.0,,,,1137.0,1137,1137
2026-01-05,20251003,Hong Kong,288957,Machine 1,208,209,2.0 OZ,YAZMIN P,3,1309.0,1365,434.0,,,,1036.0,434,1365
2026-01-05,20251003,Hong Kong,288957,Machine 1,208,209,2.0 OZ,YAZMIN P,4,1450.0,996,561.0,,,,1002.33,561,1450
2026-01-05,20251003,Hong Kong,288957,Machine 1,208,209,2.0 OZ,YAZMIN P,10,688.0,591,580.0,,,,619.67,580,688
